id_empresa;id_natureza_juridica;id_endereco;cd_cnpj;fl_matriz;dt_abertura;nm_razao_social;de_situacao
5360;10015;15377;00773591000130;1;8/24/1995;EDITORA JORNALISTICA ESTRELA FLAMIGERA LTDA ME;ATIVA
5361;10013;15378;14317832000140;1;9/20/2011;MARIA ALZENIRA PINHEIRO MEI;ATIVA
5362;10013;15379;13974718000120;1;7/20/2011;IZAQUE LOPES DE SOUSA MEI;ATIVA
5363;10074;15380;15972469000160;1;7/5/2012;ELEICAO 2012 GERALDO FLAVIO DE ANDRADE PREFEITO;BAIXADA
5364;10035;15381;02197647000180;1;10/16/1997;CENTRO ESPIRITA FONTE VIVA;ATIVA
5365;10013;15382;11560997000150;1;2/17/2010;DANIEL FERRAZ DE MENDONCA MEI;ATIVA
5366;10015;15383;06987484000190;1;9/13/2004;SM DA SILVA NEVES & CIA LTDA ME;ATIVA
5367;10013;15384;07621349000190;1;10/3/2005;A M ONOFRE ESTEVES ME;ATIVA
5368;10074;15385;15891814000130;1;7/4/2012;ELEICAO 2012 FERNANDO ANTONIO DA SILVA CORDEIRO VEREADOR;BAIXADA
5369;10074;15386;15875922000110;1;7/4/2012;ELEICAO 2012 ZENOBIO TOSCANO DE OLIVEIRA PREFEITO;BAIXADA
5370;10074;15387;16000300000100;1;7/5/2012;ELEICAO 2012 ANTONIO CARLOS ALVES VEREADOR;BAIXADA
5371;10013;15388;11866135000150;1;4/27/2010;JURACI GOMES DE MENEZES MEI;ATIVA
5372;10015;15389;09184116000100;1;10/11/2007;C G EXPRESS LTDA ME;ATIVA
5373;10013;15390;14030430000160;1;7/29/2011;MARIA MARTA DE BARROS FERREIRA MEI;BAIXADA
5374;10015;15391;07995564000150;1;5/11/2006;P B S IDIOMAS LTDA;ATIVA
5375;10013;15392;07679132000130;1;6/13/2005;IVETE APARECIDA LINO DO NASCIMENTO ME;ATIVA
5376;10013;15393;14053008000120;1;8/3/2011;CAMILA APARECIDA RUOZZO BALTER MEI;BAIXADA
5377;10053;15394;00354496000100;1;12/16/1994;MURIPAR PATRIMONIAL E PARTICIPACOES LTDA;BAIXADA
5378;10013;15395;07779767000100;1;12/27/2005;MARIA IRENE ALVES BARBOSA ME;ATIVA
5379;10013;15396;07555119000170;1;8/23/2005;JEANNE SOUSA ME;ATIVA
5380;10013;15397;05162035000140;1;7/19/2002;VANESSA ALMEIDA DE MORAIS ME;ATIVA
5381;10013;15398;13961673000150;1;7/18/2011;ALINE RODRIGUES DA SILVA FERREIRA MEI;ATIVA
5382;10015;15399;08280291000120;1;8/10/2006;EMEPAR PARTICIPACOES EM SOCIEDADES EMPRESARIAS LTDA;ATIVA
5383;10015;15400;08852826000190;1;5/24/2007;BRAGA & COSTA LTDA ME;ATIVA
5384;10035;15401;07560446000110;1;7/28/2005;ASSOCIACAO DOS MORADORES E AGRICULTORES DE AREIA DE CHATINHA;ATIVA
5385;10015;15402;14004650000110;1;7/22/2011;SALAO CAR CHAPARIA E PINTURA LTDA ME;ATIVA
5386;10013;15403;14054371000160;1;8/3/2011;TATIANE SANTOS DA CONCEICAO MEI;ATIVA
5387;10035;15404;03671287000170;1;2/29/2000;LOJA MACONICA 15 DE NOVEMBRO N 25;ATIVA
5388;10074;15405;15851359000140;1;7/3/2012;ELEICAO 2012 DELFINO FLORES PREFEITO;BAIXADA
5389;10013;15406;14050796000100;1;7/19/2011;NEUSA DE FATIMA BASSI ME;ATIVA
5390;10013;15407;05744353000110;1;6/18/2003;FRANCISCO V DE VASCONCELLOS ME;ATIVA
5391;10013;15408;15840038000140;1;7/3/2012;ITAJAIRA SURUAGY GOMES MEI;BAIXADA
5392;10015;15409;05643501000100;1;5/5/2003;MF PECAS E SERVICOS LTDA ME;ATIVA
5393;10015;15410;02881703000100;1;11/27/1998;GRANDO & ANTONELLO LTDA ME;ATIVA
5394;10053;15411;03512198000180;1;10/21/1999;AC SIQUEIRA SERVICOS DE EDITORACAO ELETRONICA LTDA ME;ATIVA
5395;10035;15412;03499549000160;1;11/5/1999;ASSOCIACAO DOS PEQUENOS TRABALHADORES ORGANIZADOS DO PROJETO DE ASSENTAMENTO TODOS OS SANTOS I;ATIVA
5396;10013;15413;05531118000160;1;2/21/2003;OSMAR DA SILVA ANDRADE ME;ATIVA
5397;10015;15414;05752918000100;1;7/7/2003;R L ARRUDA & ALMEIDA FILHO LTDA ME;ATIVA
5398;10013;15415;14179413000190;1;8/24/2011;JOANA D ARC SILVA DE MORAES MEI;ATIVA
5399;10053;15416;03839588000160;1;4/13/2000;TATUTEL TELECOMUNICACOES E INFORMATICA LTDA ME SC;ATIVA
5400;13891;15417;01615007000180;1;1/1/1997;MUNICIPIO DE MONTE FORMOSO;ATIVA
5401;10013;15418;00192804000130;1;9/15/1994;IVONE ALAIDE DUARTE ME;ATIVA
5402;10013;15419;07150437000150;1;12/3/2004;ISRAEL HENRIQUE DA SILVA ME;ATIVA
5403;10013;15420;14720879000150;1;12/5/2011;FN VALVERDE COMERCIO DE ROUPAS E ACESSORIOS DE BELEZA ME;ATIVA
5404;10013;15421;13938605000170;1;7/7/2011;DOMINGOS SAVIO RODRIGUES DOS SANTOS JUNIOR MEI;ATIVA
5405;10015;15422;07583618000170;1;8/22/2005;C A PAULO ASSESSORIA E CONSULTORIA EMPRESARIAL LTDA ME;ATIVA
5406;10139;15423;06093011000140;1;5/27/2003;COMISSAO PROVISORIA MUNICIPAL DO PARTIDO LIBERAL DE AMONTADA;ATIVA
5407;10013;15424;05937036000110;1;10/7/2003;NEUSA REGINA PEREIRA ME;ATIVA
5408;10015;15425;02300977000150;1;11/20/1997;MOTOPECAS TREVO LTDA ME;ATIVA
5409;10013;15426;15529458000100;1;5/15/2012;WELDER ALVES GOMES MEI;ATIVA
5410;10074;15427;16057347000100;1;7/5/2012;ELEICAO 2012 JOAO CLAUDINEI VIEIRA VEREADOR;BAIXADA
5411;10139;15428;15393080000160;1;4/17/2012;PP PARTIDO PROGRESSISTA;ATIVA
5412;10015;15429;13939613000130;1;7/7/2011;CHECK ONLINE SERVICOS DE INFORMACOES CADASTRAIS LTDA ME;ATIVA
5413;10035;15430;13993583000140;1;4/7/2011;ASSOCIACAO DE CARVEBOARD DAS ILHAS PORCHAT E DE SAO VICENTE ASCARVI PSV;ATIVA
5414;10015;15431;08032172000310;0;6/4/2008;TAVARES E PESSOA LTDA;ATIVA
5415;10013;15432;11730968000190;1;3/24/2010;FERNANDO BECKER PIRES ME;ATIVA
5416;10015;15433;00310004000680;0;6/13/2005;SIMAO PLACAS EPP LTDA;ATIVA
5417;10148;15434;06966200000180;1;7/10/2004;CONDOMINIO EDIFICIO DOM CLEMENTE;ATIVA
5418;10031;15435;02932074004340;0;2/23/2011;HYPERMARCAS SA;BAIXADA
5419;10013;15436;09147946000150;1;10/4/2007;J S FORMIGA MINA ME;ATIVA
5420;10083;15437;09540958000140;1;5/6/2008;G T F CONSTRUCAO CIVIL EIRELI ME;ATIVA
5421;10015;15438;10390774000120;1;8/4/2008;HEAVYWEIGHT AIR EXPRESS TRANSPORTES BRASIL LTDA;ATIVA
5422;10015;15439;08158012000150;1;6/14/2006;DINO PAIVA EDITORACAO GRAFICA LTDA ME;ATIVA
5423;10015;15440;11958735000220;0;5/18/2010;F ALENCAR E M L LTDA ME;ATIVA
5424;10015;15441;06225413000150;1;4/23/2004;COSMETICOS E PRESENTES GIRASSOL LTDA ME;ATIVA
5425;10013;15442;09513866000170;1;4/16/2008;MARCELO R R FREDERICO BAR E LANCHONETE ME;ATIVA
5426;10015;15443;07438448000130;1;6/17/2005;HARMONIA COM ARTE COMERCIO DE ARTESANATO LTDA ME;ATIVA
5427;10013;15444;14457443000110;1;9/23/2011;ALFREDO MACEDO DE OLIVEIRA CENTRO AUTOMOTIVO ME;ATIVA
5428;10013;15445;16403171000100;1;7/6/2012;J I CARACIO ME;ATIVA
5429;10015;15446;26675751000100;1;6/28/1990;NOSSOGAS COMERCIAL DE GAS LTDA ME;BAIXADA
5430;10013;15447;16439644000110;1;7/12/2012;FABIO MARQUES ARAO REFORMAS ME;ATIVA
5431;10015;15448;15404076000150;1;3/21/2012;J FARIAS SEGURACA LTDA;ATIVA
5432;10057;15449;11576813000140;1;2/8/2010;JOSE AUGUSTO LESSA;BAIXADA
5433;10013;15450;16481515000190;1;7/16/2012;AQUINO RAMOS CASTOR MEI;ATIVA
5434;10013;15451;11389471000150;1;12/4/2009;OZIEL BARBOSA ME;ATIVA
5435;10015;15452;62279971000170;1;4/23/1990;RECONDICIONADORA DE INDUZIDOS JURUBATUBA LTDA ME;ATIVA
5436;10013;15453;13183869000160;1;2/1/2011;MARIA JULIA CUSTODIO WERNKE MEI;BAIXADA
5437;10015;15454;53019592000150;1;11/11/1983;ROBERTO HONDA & HONDA LTDA ME;ATIVA
5438;10015;15455;10343009000230;0;8/4/2010;DJN S MODAS A PARAIBA LTDA ME;ATIVA
5439;10013;15456;94796497000140;1;10/7/1992;C DE MELLOS ME;ATIVA
5440;10013;15457;07409945000100;1;5/11/2005;JOSE DE SOUSA JUNIOR LANCHONETE ME;ATIVA
5441;10035;15458;62103619000260;0;3/19/1971;ASSOCIACAO RELIGIOSA E BENEFICENTE JESUS MARIA JOSE;ATIVA
5442;10148;15459;68970623000120;1;11/19/1992;CONDOMINIO EDIFICIO JOAO FRANCISCO RENNO;ATIVA
5443;10013;15460;16526590000120;1;7/18/2012;JANDIRA MARIA DEVENS ME;BAIXADA
5444;10013;15461;16530473000130;1;7/19/2012;FRANCISCO DE ASSIS DE SOUZA MEI;ATIVA
5445;10015;15462;02260356000190;1;11/24/1997;MANENTI SERVICOS CONTABEIS LTDA ME;ATIVA
5446;10013;15463;11853436000140;1;4/23/2010;LUCIANO CAMPOS ME;ATIVA
5447;10057;15464;08772541000140;1;4/16/2007;ORLANDO MOROTTE;ATIVA
5448;10015;15465;82455254000240;0;2/3/1999;AVIARIO PORTAL LTDA ME;ATIVA
5449;10148;15466;65714297000100;1;4/18/1991;CONDOMINIO EDIFICIO COLMEIA;ATIVA
5450;10013;15467;02490988000140;1;4/7/1998;JESUALDO TEIXEIRA DE OLANDA ME;ATIVA
5451;10053;15468;13263696000190;1;12/1/2010;MIRAN PARTICIPACOES LTDA;ATIVA
5452;10013;15469;08032332000160;1;3/20/2006;BIANCA FOLEGATTI DURAES EPP;ATIVA
5453;10013;15470;13707636000110;1;5/26/2011;MARILZA MARQUES DA SILVA MEI;ATIVA
5454;10015;15471;15051347000130;1;2/9/2012;WN COMERCIO E PRESTADORA DE SERVICOS DE INSTALACAO MANUTENCAO E REPARACAO DE ACESSORIOS AUTOMOTORES LTDA ME;ATIVA
5455;10015;15472;02832092000100;1;9/11/1998;DALAT COMERCIO DE BOLSAS LTDA ME;ATIVA
5456;10013;15473;15561073000120;1;5/20/2012;RITA DE CASSIA OLIVEIRA DE BARROS LUCENA DE AQUINO MEI;ATIVA
5457;10013;15474;15681892000100;1;6/11/2012;NELMA COUTINHO RODRIGUES MEI;ATIVA
5458;10013;15475;04342890000170;1;3/9/2001;KLAUS KIESSLING INFORMATICA ME;ATIVA
5459;10013;15476;15689305000120;1;6/12/2012;WINSTON GUTO SEVERINO CARDOSO MEI;ATIVA
5460;10139;15477;15695559000150;1;9/16/2009;COMISSAO PROVISORIA PARTIDO TRABALHISTA BRASILEIRO PTB;ATIVA
5461;10015;15478;11861326000120;1;4/27/2010;RHAIZES TECNOLOGIA DA INFORMACAO LTDA ME;ATIVA
5462;10015;15479;00425926000390;0;12/29/1975;TRANSPORTADORA E COMERCIO BRASILIENSE LTDA;ATIVA
5463;10013;15480;04811028000160;1;12/14/2001;M DA CONCEICAO SOARES NOGUEIRA ME;ATIVA
5464;10013;15481;12502018000170;1;9/9/2010;CARLOS MAGNO NASCIMENTO TOREZANI MEI;ATIVA
5465;10035;15482;04067364000140;1;1/9/2000;CENTRO SOCIAL JOSE MARTINS DA SILVA;ATIVA
5466;10013;15483;13442048000100;1;3/30/2011;ANA CRISTINA DA SILVA DE ARAUJO MEI;BAIXADA
5467;10013;15484;01080745000170;1;3/7/1996;FELISBIANA FRANCISCA DIAS ME;BAIXADA
5468;10015;15485;00616171000140;1;5/24/1995;EQUIP SERVICOS TECNICOS LTDA;BAIXADA
5469;10015;15486;02629835000130;1;5/26/1998;FROES E FROES LTDA;BAIXADA
5470;10013;15487;02940288000100;1;1/8/1999;PAULO DE ALMEIDA SILVA;BAIXADA
5471;10074;15488;06584699000160;1;7/19/2004;ELEICOES 2004 JOSE TERRA PINTO VEREADOR;BAIXADA
5472;10184;15489;05859396000140;1;8/11/2003;CLUBE DE INVESTIMENTO FAIR SMART MONEY;BAIXADA
5473;10013;15490;03895744000100;1;6/20/2000;MELANIE ANGELIKA PIEDE;BAIXADA
5474;10013;15491;02313093000130;1;1/13/1998;FRANCISCO ADRIANO BRITO ME;BAIXADA
5475;10013;15492;02118446000140;1;6/3/1986;LUCIANO DOS REIS FERREIRA SANTOS;BAIXADA
5476;10013;15493;25052994000110;1;3/10/1989;WILSON JOSE ALVES ME;BAIXADA
5477;10013;15494;97552919000120;1;7/14/2011;RONALDO NUNES TEIXEIRA MEI;ATIVA
5478;10013;15495;97522821000120;1;7/8/2011;ELZA CANDIDA DE OLIVEIRA MEI;ATIVA
5479;10015;15496;08606025000900;0;11/16/2010;REDE INPAR ESTACIONAMENTOS LTDA ME;ATIVA
5480;10074;15497;09940034000130;1;7/9/2008;ELEICAO 2008 MARCELO PEREIRA DE JESUS CAMPOS VEREADOR;BAIXADA
5481;10013;15498;14683235000130;1;11/28/2011;HELILDO LOBATO GUEDES MEI;ATIVA
5482;10015;15499;73034746000270;0;8/19/2008;RUMOS ENGENHARIA AMBIENTAL LTDA;ATIVA
5483;10015;15500;38590436000150;1;6/1/1990;ESMAQ LTDA ME;ATIVA
5484;10013;15501;03001931000100;1;2/25/1999;ORLANDO FOGATTI ARARAQUARA ME;ATIVA
5485;10013;15502;15609478000190;1;3/15/2012;ORIDES CICERO DO NASCIMENTO COMERCIO DE MATERIAIS ME;ATIVA
5486;10013;15503;05153078000160;1;6/17/2002;V L G ABREU LOPES ME;ATIVA
5487;10148;15504;04757870000160;1;3/18/1967;CONDOMINIO EDIFICIO MARACHA;ATIVA
5488;10013;15505;11714487000190;1;3/22/2010;TIAGO APARECIDO ROBERTO MEI;BAIXADA
5489;10148;15506;01487620000160;1;8/29/1996;CONDOMINIO DO EDIFICIO DOMINIQUE;ATIVA
5490;10057;15507;08793575000110;1;5/2/2007;OSMAR DA COSTA BARBOZA E OUTROS;ATIVA
5491;10015;15508;85006070000290;0;10/17/2003;KLEIN & FLORENTINO LTDA ME;ATIVA
5492;10013;15509;10716735000170;1;3/24/2009;JOSEILSON INACIO DA CRUZ ME;ATIVA
5493;10013;15510;15333044000100;1;4/9/2012;ROBERTA CARLA VAZ VIEIRA MEI;ATIVA
5494;10015;15511;89032429001570;0;1/5/2005;DROGARIA GUAJUVIRA LTDA;ATIVA
5495;10015;15512;01317345000560;0;11/6/1996;CAL COMERCIO DE ROUPAS LTDA ME;ATIVA
5496;11866;15513;11790338000100;1;4/18/1998;FUNDO MUNICIPAL DE SAUDE DE NOVA TIMBOTEUA;ATIVA
5497;10013;15514;05166445000160;1;7/19/2002;PATRICK GONCALVES REIS ME;ATIVA
5498;10015;15515;53068144000650;0;11/19/2003;CENTRAL TELHA INDUSTRIA E COMERCIO LTDA ME;ATIVA
5499;10015;15516;68345768000130;1;8/12/1992;CEDABLYU REPRESENTACOES E INTERMEDIACOES LTDA ME;ATIVA
5500;10013;15517;11521339000150;1;2/9/2010;JOAO BATISTA MORORO DE PAIVA MEI;ATIVA
5501;10057;15518;07988312000870;0;5/16/2006;JOAQUIM DELFINO DE OLIVEIRA;ATIVA
5502;10015;15519;06348501000140;1;7/2/2004;C I CUNHA PAISAGISMO LTDA ME;ATIVA
5503;10013;15520;09546972000150;1;4/17/2008;VALCIR VICENTE COELHO ME;BAIXADA
5504;10013;15521;73744765000100;1;11/22/1993;EROTIDES MARAFON ME;ATIVA
5505;10015;15522;85518561000130;1;10/5/1992;CASTRO & SALAMUCHA LTDA ME;ATIVA
5506;10015;15523;11118748000100;1;9/8/2009;WTC CONSTRUTORA LTDA ME;ATIVA
5507;10013;15524;05507847000180;1;2/3/2003;PEDRO PIRES JUNIOR EPP;ATIVA
5508;10035;15525;11190862000140;1;9/22/2009;UNIDADE EXECUTORA DA CRECHE ODILIA OLIVEIRA MATOS;ATIVA
5509;10015;15526;04177736000190;1;12/5/2000;MATOS COMERCIAL DE ALIMENTOS LTDA ME;ATIVA
5510;10015;15527;49674047000120;1;3/10/1978;ARF GRESS COMERCIO E INDUSTRIA DE CONFECCOES LTDA ME;BAIXADA
5511;10013;15528;94757135000140;1;4/28/1967;ENELCY SEVERO DA COSTA ME;ATIVA
5512;10015;15529;91440818000180;1;1/23/1987;CLEAN INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA ME;ATIVA
5513;10013;15530;84848183000190;1;9/17/1991;HAMILTON DA SILVA MACHADO ME;ATIVA
5514;10015;15531;02874663000160;1;11/16/1998;CONSTRUTORA M& M LTDA ME;ATIVA
5515;10015;15532;60942729000290;0;1/5/1982;MINERIOS CURUCA LTDA ME;ATIVA
5516;10013;15533;04552468000140;1;7/11/2001;MARCILIO GOMES NOGUEIRA CARNES ME;ATIVA
5517;10015;15534;49618226000140;1;2/27/1978;RUELA & FREITAS LTDA;BAIXADA
5518;10013;15535;13460735000140;1;3/28/2011;ANA AMADO GESTAO DE NEGOCIOS ME;BAIXADA
5519;10015;15536;06150111000160;1;2/20/2004;SIMAIAN COMERCIAL DE MAQUINAS AGRICOLAS LTDA ME;ATIVA
5520;10035;15537;80908742000230;0;3/20/1992;ASSOCIACAO DAS IRMAS FRANCISCANAS DO CORACAO DE JESUS;ATIVA
5521;10139;15538;10621830000190;1;11/4/2008;ORGAO MUNICIPAL DE SAO CAETANO DO SUL DO PARTIDO REPUBLICANO PROGRESSIVO PRP;ATIVA
5522;10015;15539;11172190000140;1;9/24/2009;HAVEROTH ADMINISTRADORA DE BENS LTDA ME;ATIVA
5523;10015;15540;13627809000190;1;2/18/2011;CASA BELLA INDUSTRIA DE TINTAS LTDA ME;ATIVA
5524;10013;15541;11737685000170;1;3/26/2010;ROSITANIA ALVES DUARTE MEI;BAIXADA
5525;10013;15542;13585911000170;1;4/8/2011;ZILMA ALEXANDRE OLIVEIRA ME;ATIVA
5526;10013;15543;11655584000150;1;3/9/2010;DENISON BARRETO PRADO MEI;ATIVA
5527;10035;15544;13190543000160;1;8/28/2008;ASSOCIACAO TERRA VERDE;ATIVA
5528;10013;15545;13403731000120;1;3/4/2011;FERNANDO JUBANSKI ME;ATIVA
5529;10013;15546;11104198000170;1;8/24/2009;JOAQUIM OLIMPIO DE OLIVEIRA FILHO ME;ATIVA
5530;10013;15547;12880048000110;1;11/18/2010;EDSON DANTAS PINHEIRO MELO MEI;ATIVA
5531;10035;15548;12395996000160;1;8/16/2010;ASSOCIACAO DOS TAXISTA DA MAISA ATM;ATIVA
5532;10450;15549;10572071055600;0;8/13/1996;SECRETARIA DE EDUCACAO;ATIVA
5533;10013;15550;10198311000160;1;7/7/2008;PAULO SANTOS ANDRADE ME;ATIVA
5534;10013;15551;13352057000100;1;2/17/2011;ARIOLANDO ALVES DA GAMA ME;ATIVA
5535;10013;15552;11572791000140;1;2/18/2010;MAURILIO DE DEUS PINHEIRO ME;ATIVA
5536;10013;15553;13664005000160;1;5/18/2011;MANUEL MESSIAS DE OLIVEIRA SILVA MEI;ATIVA
5537;10013;15554;12834917000170;1;12/10/1987;ALOISIO JOSE BEZERRA;ATIVA
5538;10057;15555;12476287000100;1;8/25/2010;ALCIR FERRARI E OUTROS;ATIVA
5539;10015;15556;11904471000140;1;11/11/1986;S M COMERCIO E REPRESENTACOES LTDA;ATIVA
5540;10060;15557;13342725000100;1;2/28/2011;IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE CURIUVA;ATIVA
5541;10015;15558;55865398000110;1;6/23/1986;OSVALDO DE BRITO & CIA LTDA ME;ATIVA
5542;10013;15559;12688076000130;1;10/19/2010;DANIELA SILVA MOMENTE MEI;ATIVA
5543;10013;15560;13129165000100;1;1/19/2011;DANON LARA SILVA MEI;ATIVA
5544;10015;15561;10436267000180;1;10/10/2008;HURY CAR SERVICOS AUTOMOTIVOS LTDA ME;ATIVA
5545;11866;15562;11830560000190;1;10/31/1994;FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE ROSARIO;ATIVA
5546;10013;15563;13630251000100;1;5/12/2011;LUIS CARLOS SANTIAGO DA CRUZ MEI;ATIVA
5547;10013;15564;10805655000190;1;5/7/2009;ARLETE CONSTANCIA DE MOURA ME;ATIVA
5548;10057;15565;10362845000180;1;9/12/2008;CARLOS ALBERTO RAIZ COELHO;ATIVA
5549;10053;15566;59059824000180;1;9/25/1991;WILBER REPRESENTACOES LTDA ME SC;BAIXADA
5550;10013;15567;13185168000160;1;2/1/2011;BRAZ JOSE DE ARAUJO JUNIOR MEI;BAIXADA
5551;10013;15568;11808176000190;1;4/13/2010;MARIA LUIZA SILVA DE JESUS MEI;ATIVA
5552;10057;15569;09230322000100;1;12/3/2007;JOSE ROBERTO DELBONI;ATIVA
5553;10015;15570;11617491000130;1;2/10/2010;TAMBORE ROLAMENTOS IMPORTACAO E COMERCIO EPP LTDA;ATIVA
5554;10013;15571;12806684000100;1;11/4/2010;JONATAS SPINELLI MEI;ATIVA
5555;10013;15572;12057356000140;1;6/9/2010;GLORINHA PEREIRA MANENTI MEI;ATIVA
5556;10013;15573;12153901000100;1;7/2/2010;RADIF ROCHA DE MOURA SOUSA MEI;ATIVA
5557;10013;15574;11408528000110;1;11/26/2009;ANA MARCELLA MENDONCA NASCIMENTO ME;ATIVA
5558;10074;15575;09928559000150;1;7/9/2008;ELEICAO 2008 JOSUEL DE OLIVEIRA MELO VEREADOR;BAIXADA
5559;10013;15576;16573594000160;1;2/26/1988;JOSE EDVALDO FERREIRA;BAIXADA
5560;10013;15577;07226028000190;1;2/11/2005;MATHEUS DAVID BIANCHINI ME;BAIXADA
5561;10013;15578;05223037000100;1;11/10/1977;ANTONIO MUNIZ DE SOUSA;BAIXADA
5562;10015;15579;05867689000170;1;7/30/2003;LSTEC CONSULTORIA EM INFORMATICA LTDA ME;BAIXADA
5563;10015;15580;03119624000110;1;4/20/1999;BICIL SERVICOS LTDA;BAIXADA
5564;10013;15581;00188091000130;1;9/12/1994;GILVETE DE ANDRADE SANTIAGO DUARTE;BAIXADA
5565;10013;15582;92286509000160;1;8/19/1988;PAULO RICARDO FURTADO MENEGASSI ME;BAIXADA
5566;10013;15583;87480547000110;1;6/2/1981;ERNY ALDO KUDRNA;BAIXADA
5567;10015;15584;81135311000160;1;2/20/1989;GEMAS BRASILEIRA COMERCIO DE ARTESANATO LTDA ME;BAIXADA
5568;10013;15585;18536078000190;1;8/30/1983;GILBERTO CIRIACO DE CRISTO ME;BAIXADA
5569;10013;15586;04183308000170;1;10/30/2000;ANTONIO FONSECA BORGES ME;BAIXADA
5570;10015;15587;02348747000160;1;1/19/1998;CELL WORLD DE PRESIDENTE PRUDENTE EQUIPAMENTOS ELETRONICOS LTDA ME;BAIXADA
5571;10013;15588;26657403000100;1;6/20/1990;ANTONIO CARLOS DOS SANTOS O BILOKA;BAIXADA
5572;10013;15589;19249614000130;1;3/16/1984;LUIZA HELENA DE OLIVEIRA;BAIXADA
5573;10015;15590;54281126000100;1;3/13/1985;R G ASSOCIADOS LTDA;BAIXADA
5574;10035;15591;18986794000170;1;6/26/1984;GRUPO DE RECURSOS HUMANOS DE ITAJUBA;BAIXADA
5575;10015;15592;56951460000150;1;1/13/1987;FLAMA EMPREENDIMENTOS E NEGOCIOS LTDA;BAIXADA
5576;10013;15593;67330423000140;1;12/4/1991;CREUSA BENEDITA JOFRE MARIANO ME;BAIXADA
5577;10013;15594;70981477000180;1;3/9/1993;MARIA LUCIA PEREIRA ME;BAIXADA
5578;10013;15595;34565309000140;1;4/23/1990;F A SOUSA ARTEFATOS ME;BAIXADA
5579;10013;15596;10231332000130;1;6/25/2008;JOAO C RIBEIRO ME;BAIXADA
5580;10015;15597;80217748000180;1;8/5/1966;CALCADOS PELLISSARI LTDA;BAIXADA
5581;10015;15598;49956741000130;1;12/18/1978;TRANSPORTES R R LTDA ME;BAIXADA
5582;10053;15599;52638087000120;1;2/2/1983;CONTAF ORGANIZACAO ASSISTENCIAL LTDA;BAIXADA
5583;10015;15600;76825140000160;1;5/27/1983;ASSESSORIA DE PLANEJAMENTO E CONTROLE PLANALTO LTDA;BAIXADA
5584;10199;15601;88982814000110;1;12/2/1976;DIRCEU PERRONI PEREIRA;BAIXADA
5585;10015;15602;29877065000100;1;2/15/1979;ALENCAR E SOUSA LTDA;BAIXADA
5586;10053;15603;30646731000170;1;7/17/1980;EDUCANDARIO DEMETRIUS ROBERTO FERREIRA DE FREITAS LTDA;BAIXADA
5587;10013;15604;90071549000160;1;8/28/1984;LICIA GOMES DOS SANTOS ME;BAIXADA
5588;10015;15605;68387802000130;1;8/10/1992;MAXMOCASSIN INDUSTRIA E COMERCIO LTDA;BAIXADA
5589;10015;15606;61496154000100;1;2/8/1968;COLMEIAGRAF LITOGRAFIA LTDA;BAIXADA
5590;10015;15607;09585148000100;1;5/5/2008;PCI COMERCIO DE TECIDOS E CONFECCOES LTDA ME;ATIVA
5591;10057;15608;07987231000180;1;5/6/2006;NICOLINO CASELLA;ATIVA
5592;10057;15609;08396394000150;1;10/30/2006;LUIZ ROBERTO DE CAMARGO;ATIVA
5593;10015;15610;07208250000160;1;2/1/2005;CHOPERIA SPORT BAR LTDA ME;ATIVA
5594;10015;15611;00646104000330;0;3/25/2004;CELIPE S CONFECCOES IND E COM LTDA ME;ATIVA
5595;10013;15612;02928778000190;1;11/13/1986;ARNALDO FERREIRA BRAGA ME;ATIVA
5596;10013;15613;14649357000100;1;11/21/2011;ALLINE ROCHA DUARTE MEI;ATIVA
5597;10015;15614;05505737000180;1;2/3/2003;NUNO E NUNO SERVICOS LTDA ME;ATIVA
5598;10013;15615;09208183000100;1;9/13/2007;NEUSA MARIA DE SA CRUZ ME;ATIVA
5599;10015;15616;02115997000150;1;8/25/1997;REFRIGERACAO OESTE LTDA ME;ATIVA
5600;10015;15617;13470715000150;1;3/23/2011;HD 3 PROJETO E DESENVOLVIMENTO LTDA ME;ATIVA
5601;10013;15618;55524342000100;1;3/21/1986;MIRNA LIMA GIANFRANCESCO ME;ATIVA
5602;10013;15619;13587405000110;1;5/3/2011;WIGLES JOSE DA COSTA MEI;ATIVA
5603;10013;15620;11122252000100;1;9/9/2009;E T FARIAS ME;ATIVA
5604;10013;15621;12456914000140;1;8/30/2010;MARIA ISABEL MOURA RESTAURANTE ME;ATIVA
5605;10013;15622;13822831000190;1;6/17/2011;MARCOS RAMPAZZO NETO MEI;BAIXADA
5606;10013;15623;13030297000180;1;12/14/2010;J C O DA SILVA ME;ATIVA
5607;10013;15624;84542810000160;1;3/2/1994;J J F DANTAS;ATIVA
5608;10013;15625;14888948000130;1;1/16/2012;ADEMIR MIRANDA DE FREITAS MEI;BAIXADA
5609;10013;15626;10316007000170;1;8/19/2008;ROBSON NILTON MAROSTEGAN ME;ATIVA
5610;10015;15627;14959998000160;1;1/27/2012;POSTO ROTA 118 DERIVADOS DE PETROLEO LTDA;ATIVA
5611;10013;15628;15224725000130;1;3/20/2012;MARCIO BASTOS DA SILVA MEI;ATIVA
5612;10083;15629;15698317000110;1;5/22/2012;GROWTH SERVICOS E CONSTRUCOES EIRELI;ATIVA
